time,Danube,Mississippi / Missouri,Colorado,California,Yangtze Basin,Mekong Basin,Nile,Ganges / Bhramaputra Basin,Congo,Amazon Basin,Murray
2014-01-01,4.0988846,-20.61922,-13.569463,-54.54562,-20.435917,-13.621681,-4.155637,8.181992,-3.1339874,18.420334,-31.578218
2014-02-01,-4.2580757,-8.5331955,-12.1798525,7.912956,10.040287,-10.645847,-3.497057,19.894053,5.9573364,30.006927,9.5211525
2014-03-01,-10.899879,-21.254387,-4.103422,-5.5843964,3.7653503,-15.262665,0.23018265,-10.1480465,7.138092,38.44763,19.531242
2014-04-01,31.034237,-0.8351288,-6.205698,-15.470322,-13.197365,8.203812,-5.584877,-35.59851,0.9450226,-0.12980652,9.821705
2014-05-01,46.63846,-23.397736,-1.3361845,-11.403232,-6.0517883,-66.805565,7.2515335,-3.7763824,-0.85549927,16.042969,3.8073807
2014-06-01,-13.115074,45.493057,-8.393983,-4.662451,-12.838379,68.5641,0.010009766,-48.791733,-3.010872,17.5141,-8.573639
2014-07-01,45.340736,-14.790276,2.0428467,-0.7445607,7.541565,65.31314,7.288719,-55.959076,-8.913643,-2.1200256,-15.148039
2014-08-01,24.815544,24.035118,23.115578,3.936977,29.105453,-1.7329712,5.695648,7.6750183,-7.5371704,9.827026,0.60578537
2014-09-01,30.54245,-5.0926743,28.908432,12.440658,17.068298,-30.518448,8.2085495,4.028488,-4.6208267,-0.46206665,-9.496864
2014-10-01,16.132416,-2.177864,-10.728771,3.8292065,-2.4872284,-33.73313,9.659634,-29.475647,-14.156494,28.328323,-28.729439
2014-11-01,-14.17345,-10.712784,-6.1648073,-9.373425,10.849388,0.23506927,-0.5694008,-6.8158784,1.35112,20.10942,-35.331432
2014-12-01,15.461258,-11.6967125,6.7480087,44.868614,-11.66897,-2.1305122,-1.1637478,9.073376,-3.8585205,-4.565674,18.092194
2015-01-01,16.595375,-10.131351,3.6847801,-50.64897,-7.566799,18.358063,-9.102731,12.477501,-3.9699707,24.668869,24.75251
2015-02-01,-5.4085693,-15.2079315,-2.8033047,-24.6829,0.8057289,-0.046524048,-3.5753822,-2.55653,8.834778,-19.336105,-28.074173
2015-03-01,11.349823,-10.940468,-1.0992908,-38.254795,-12.303364,-9.713579,-2.28866,23.276543,3.3761444,16.120148,-29.160156
2015-04-01,-15.276058,0.32718658,-0.5568962,-12.524807,-6.671417,-6.7161713,1.059082,20.599163,-7.6937103,7.229416,30.25066
2015-05-01,0.7028885,47.57528,33.044693,-2.9670544,12.795502,-83.29034,6.1403275,-17.272049,6.597046,21.840729,-0.7828083
2015-06-01,-21.675262,14.5857315,16.473953,-0.7539034,19.162308,-49.756393,-3.689804,17.381058,-8.70929,-0.21359253,9.349972
2015-07-01,-43.041763,24.3489,7.9192963,8.191793,-43.20189,-8.038971,-23.780907,-21.401794,-6.8842773,13.79203,5.0812798
2015-08-01,-14.880783,-7.472542,1.8886108,-0.9377465,8.220535,-16.135437,-10.189903,21.109467,-4.063553,-3.753563,0.31062698
2015-09-01,3.3551102,-11.900986,-4.191263,0.638217,20.681015,-32.57086,-5.08638,-62.20999,-1.4095001,-34.287224,-22.849571
2015-10-01,31.063446,-3.5293617,19.19911,-5.878994,1.2761841,-23.993713,6.5103493,-40.73327,-8.460495,-50.9709,-14.820002
2015-11-01,4.67614,47.98183,4.847603,-6.336792,28.859127,6.437538,17.608318,-4.7778974,18.722198,-39.59639,-9.079662
2015-12-01,-58.88365,40.51806,-3.2904873,5.2192535,21.374859,7.8596725,6.7346535,-2.9711885,2.778244,-60.5643,-12.523701
2016-01-01,23.085815,-20.060043,7.608164,58.175682,11.589031,15.9440155,0.96373844,-2.7552872,1.4109955,-38.93521,29.420456
2016-02-01,42.569107,-9.786087,-15.17475,-52.53469,-15.121332,-4.170373,-4.873061,-7.9227257,1.5459976,-19.24057,-33.430717
2016-03-01,7.9832306,14.148827,-6.1411133,42.946686,0.37908936,-30.779675,-3.8360538,2.7401962,9.916779,9.0147705,-23.041786
2016-04-01,0.70902634,19.961205,14.319849,1.7610016,38.55667,-29.9719,4.404209,12.923145,23.849823,-20.037521,-9.749445
2016-05-01,17.701591,-8.872757,9.025711,-5.012663,17.366852,-9.393463,12.706306,11.703613,6.868126,-31.26204,22.167366
2016-06-01,23.940544,-24.632355,1.2001629,3.5984344,27.3806,36.64496,-0.44361877,-38.171936,-0.123046875,-1.5856171,58.471546
2016-07-01,7.366806,22.19754,-8.566896,-1.5247598,20.622314,-37.89627,10.802818,76.04202,-2.897194,-1.3051529,15.74015
2016-08-01,0.42189026,30.02237,10.36776,-3.2014208,-40.02575,-25.213348,1.1917725,-29.551697,4.965332,-0.49441528,27.991798
2016-09-01,-22.631393,9.2286,9.101788,-3.3211942,10.323524,32.444427,3.7562866,-4.0630035,5.943634,7.7291183,98.65762
2016-10-01,36.797142,-23.807743,-11.397339,54.155457,17.146454,18.39772,-7.3241234,-12.888901,-17.938278,6.830261,-1.6431313
2016-11-01,14.710449,-7.409378,8.234976,2.9511223,16.461323,35.54619,-5.9193974,1.211606,-1.5319672,-15.736542,-30.916248
2016-12-01,-50.100395,-3.0936012,14.851704,4.7916336,1.2220707,15.6014,-9.794003,-4.5865507,3.505951,9.729126,1.082756
2017-01-01,-22.233143,9.303223,23.07234,104.623924,-7.262909,12.917797,-6.4931498,-1.3282938,-0.7499542,45.67708,-4.5277214
2017-02-01,-2.5400772,-16.194435,4.9157314,65.00042,-7.4276714,-1.1001253,8.822038,-7.6368046,6.2560883,16.480316,-32.014977
2017-03-01,-8.387394,2.5812073,-2.049736,-5.4148865,24.218124,24.880112,2.5305138,14.369205,9.053558,12.003418,31.015572
2017-04-01,21.493793,30.593948,-2.4617844,19.042515,-6.9350357,7.837837,-2.8310509,29.964329,2.8547363,-2.28714,0.46910858
2017-05-01,-10.103142,-1.4054565,3.334713,-10.653314,-25.29309,39.72226,16.49997,-8.089996,5.84066,-16.132965,-1.374733
2017-06-01,-19.415642,-15.754074,-7.380231,-1.3804297,47.376892,-11.011673,-2.647972,-14.073685,-2.736168,-19.096138,-29.827469
2017-07-01,-0.22493744,-8.576309,22.221588,-1.7713675,-38.462143,78.15448,-2.3011627,-2.7921753,3.9601212,-25.1129,-9.985182
2017-08-01,-15.142555,20.821075,-6.11129,-0.068962574,24.868454,-20.849335,8.491013,-7.246643,0.6239853,3.31604,-3.998436
2017-09-01,18.602379,-9.626999,-1.1653748,0.6232271,22.34636,-55.7809,7.1629105,-33.502518,-3.8417664,3.8351517,-27.104404
2017-10-01,14.434624,7.7624207,-17.069843,-16.768198,17.360313,4.184845,-5.3769455,9.618195,14.189774,-3.8605042,18.45916
2017-11-01,9.531151,-20.762926,-10.013003,11.7971,-10.984694,13.37146,0.8603287,-4.7344847,22.404327,9.447861,-12.101059
2017-12-01,20.820282,-17.757076,-15.322213,-70.26917,-12.180824,7.4126663,-7.7894535,2.845302,6.9822845,27.24562,13.54287
2018-01-01,4.2472076,-15.992142,-5.6728992,-3.0341873,8.566402,7.37097,-3.3470669,-8.9366865,3.0961838,9.087051,-25.263884
