basin,year,month,ET_anomaly_mm
Congo,2007,6,-1.626398249567643
Congo,2007,7,-1.790964135169844
Congo,2007,8,1.0939066729392266
Congo,2007,9,0.5748198332665027
Congo,2007,10,-6.241666618217991
Congo,2007,11,4.9942844297748366
Congo,2007,12,-3.748692664565965
Congo,2008,1,-8.327600617132589
Congo,2008,2,-9.030775021051383
Congo,2008,3,-2.610796016159753
Congo,2008,4,21.252127093732838
Congo,2008,5,-26.50826084656883
Congo,2008,6,-3.723603604553432
Congo,2008,7,-5.401128839500032
Congo,2008,8,-3.376603873853284
Congo,2008,9,-6.6423324090009
Congo,2008,10,14.871612780496278
Congo,2008,11,-22.826448733001428
Congo,2008,12,-1.3385493672896445
Congo,2009,1,-0.8073203329027905
Congo,2009,2,3.4843158260322156
Congo,2009,3,-2.984007359375198
Congo,2009,4,-5.9272970013608415
Congo,2009,5,5.699131541638337
Congo,2009,6,-0.5994373520464791
Congo,2009,7,1.7994345863751988
Congo,2009,8,-3.7047899953835213
Congo,2009,9,-1.5718454962829327
Congo,2009,10,-8.329580209981032
Congo,2009,11,7.229324195560295
Congo,2009,12,-5.445511959248918
Congo,2010,1,2.1832910023573646
Congo,2010,2,5.41260983058514
Congo,2010,3,4.990654882516097
Congo,2010,4,-5.659701814956705
Congo,2010,5,11.620565191100013
Congo,2010,6,1.6497256158306044
Congo,2010,7,1.440159503597755
Congo,2010,8,-1.5750446111545955
Congo,2010,9,0.062164004956940744
Congo,2010,10,-10.072869447857173
Congo,2010,11,4.62833321642735
Congo,2010,12,1.8185306420016474
Congo,2011,1,-0.9987059138613859
Congo,2011,2,0.5320860730652583
Congo,2011,3,-3.2202027968000237
Congo,2011,4,-10.703047376365902
Congo,2011,5,7.789278291697229
Congo,2011,6,-1.5897936702640436
Congo,2011,7,0.4774284230335297
Congo,2011,8,-2.8803669790343065
Congo,2011,9,-1.18332511235036
Congo,2011,10,-5.626187686612411
Congo,2011,11,8.636100269494548
Congo,2011,12,-2.9331898367827165
Congo,2012,1,-7.513676923077838
Congo,2012,2,-5.653749365565858
Congo,2012,3,-8.236451058937718
Congo,2012,4,15.497423189188183
Congo,2012,5,-25.931089415352062
Congo,2012,6,-3.8213225431843654
Congo,2012,7,0.7344523119127615
Congo,2012,8,2.5207324426647517
Congo,2012,9,0.4998240187147047
Congo,2012,10,19.808266097951815
Congo,2012,11,-16.59636749864447
Congo,2012,12,4.044211149695968
Congo,2013,1,1.8975164754570812
Congo,2013,2,4.206603600353915
Congo,2013,3,5.137336041459207
Congo,2013,4,-8.097115960893944
Congo,2013,5,10.150278871489917
Congo,2013,6,-2.947389095431731
Congo,2013,7,-3.149435763961961
Congo,2013,8,-2.92173252531515
Congo,2013,9,1.294435308465225
Congo,2013,10,-6.138022026743869
Congo,2013,11,4.508550521436931
Congo,2013,12,0.6679817937007186
Congo,2014,1,-1.2477082454424675
Congo,2014,2,3.752459314473498
Congo,2014,3,3.0728576959378415
Congo,2014,4,-5.61003030851559
Congo,2014,5,9.943386790185272
Congo,2014,6,4.314790329098557
Congo,2014,7,2.482740848658466
Congo,2014,8,4.507380893249177
Congo,2014,9,2.050062896786102
Congo,2014,10,-6.646037928493314
Congo,2014,11,7.646356826917469
Congo,2014,12,0.7581025243635793
Congo,2015,1,1.6030092440967252
Congo,2015,2,-0.7848420811601358
Congo,2015,3,-0.6108139180425809
Congo,2015,4,-7.852358422601256
Congo,2015,5,9.772720862178616
Congo,2015,6,2.824602687377066
Congo,2015,7,7.299298603600803
Congo,2015,8,4.381182882649981
Congo,2015,9,2.05394836064454
Congo,2015,10,-6.46364120345514
Congo,2015,11,9.582272034251147
Congo,2015,12,3.6741646262338747
Congo,2016,1,1.892275387922922
Congo,2016,2,-0.9187273634804995
Congo,2016,3,4.098617033423281
Congo,2016,4,23.56528366161166
Congo,2016,5,-16.30749096895879
Congo,2016,6,2.8499846965620463
Congo,2016,7,-0.43394129294557615
Congo,2016,8,2.799479676148792
Congo,2016,9,1.7840203081268555
Congo,2016,10,20.550857658156403
Congo,2016,11,-20.10314239870425
Congo,2016,12,3.3283055542080433
Congo,2017,1,2.665127968546571
Congo,2017,2,3.883496256383822
Congo,2017,3,3.147384568517026
Congo,2017,4,-7.018193405264668
Congo,2017,5,13.066826089044213
Congo,2017,6,2.1164230621869393
Congo,2017,7,4.478675072994719
Congo,2017,8,0.3764742206122662
Congo,2017,9,1.9770971119187237
Congo,2017,10,-4.320504564664972
Congo,2017,11,10.372461685280967
Congo,2017,12,-1.8531262675110156
Congo,2018,1,4.816197429755007
Congo,2018,2,2.9494715136260936
Congo,2018,3,7.6858885613713
Congo,2018,4,-4.0924016494530235
Congo,2018,5,13.646632712880177
Congo,2018,6,6.955744890423958
Congo,2018,7,6.993909421645796
Congo,2018,8,4.7458060953405266
Congo,2018,9,3.3281312145588373
Congo,2018,10,-2.818225948328447
Congo,2018,11,8.24751939184479
Congo,2018,12,0.7201283339670255
Congo,2019,1,4.6766652573622025
Congo,2019,2,5.888932204016825
Congo,2019,3,3.6394297921909953
Congo,2019,4,-6.303608752146346
Congo,2019,5,9.188948363045455
Congo,2019,6,2.7143885625613393
Congo,2019,7,0.8630910139309265
Congo,2019,8,4.8198594778117325
Congo,2019,9,2.7141556560391393
Congo,2019,10,-4.822309658953273
Congo,2019,11,9.918962037668877
Congo,2019,12,6.2899537306231394
Congo,2020,1,7.495241676414224
Congo,2020,2,6.643473215182581
Congo,2020,3,1.1520118866990998
Congo,2020,4,25.247098892417895
Congo,2020,5,-15.79344265598722
Congo,2020,6,5.060262385557721
Congo,2020,7,0.5491359141681613
Congo,2020,8,2.1193517030080216
Congo,2020,9,0.9957562889740359
Congo,2020,10,21.531137721022375
Congo,2020,11,-16.567954173778546
Congo,2020,12,5.252822811061122
Congo,2021,1,6.883445659514521
Congo,2021,2,0.34497981853333215
Congo,2021,3,2.011660706960143
Congo,2021,4,-6.855098875843609
Congo,2021,5,10.536780199932608
Congo,2021,6,6.58238608095796
Congo,2021,7,0.6060245286155066
Congo,2021,8,3.753026019462922
Congo,2021,9,4.527569996220862
Congo,2021,10,-2.6075506351630793
Congo,2021,11,9.053256383182415
Congo,2021,12,1.2728036532991212
Congo,2022,1,3.1543747216153264
Congo,2022,2,-0.7770897234019856
Congo,2022,3,-2.284275001177434
Congo,2022,4,-7.582407923206745
Congo,2022,5,6.839408131852053
Congo,2022,6,3.0728768733218033
Congo,2022,7,3.8680570056974943
Congo,2022,8,-0.47551042565210366
Congo,2022,9,0.2972421818393798
Congo,2022,10,-8.853479468567869
Congo,2022,11,5.55499291951007
Congo,2022,12,0.6103552342442811
Congo,2023,1,4.474434491140045
Congo,2023,2,3.4851469404470947
Congo,2023,3,-1.17858096712024
Congo,2023,4,-7.809098114685639
Congo,2023,5,13.033310630740047
Congo,2023,6,3.4186156105684375
Congo,2023,7,8.377061121651991
Congo,2023,8,2.452318448189189
Congo,2023,9,5.858826133067467
Congo,2023,10,-3.3814204352335224
Congo,2023,11,12.581733718812089
Congo,2023,12,4.978848095493362
Congo,2024,1,4.06471551016989
Congo,2024,2,-0.5948695109850206
Congo,2024,3,2.198010475417121
Congo,2024,4,24.664773198053666
Congo,2024,5,-21.58805089417288
Congo,2024,6,-0.2647032522945949
Congo,2024,7,-4.981537738913175
Congo,2024,8,-5.999237931566853
Congo,2024,9,-1.9760582469690178
Congo,2024,10,20.657899584724376
Congo,2024,11,-17.979930421721946
Congo,2024,12,5.713829920809786
Danube,2002,1,0.4784847925552924
Danube,2002,2,1.1207371520448994
Danube,2002,3,-3.5361149111789807
Danube,2002,4,-7.407176027478435
Danube,2002,5,4.588172782764715
Danube,2002,6,-4.643212483733777
Danube,2002,7,-7.68912348627255
Danube,2002,8,4.703575926599427
Danube,2002,9,-2.9271194665477793
Danube,2002,10,-1.934085008834714
Danube,2002,11,1.1973737333645644
Danube,2002,12,-2.3754447487170065
Danube,2003,1,-2.3502766793442245
Danube,2003,2,-2.5108882373819412
Danube,2003,3,0.08450971827265619
Danube,2003,4,-8.966380614198478
Danube,2003,5,6.003331224390635
Danube,2003,6,0.6873980949822283
Danube,2003,7,-9.36549717854831
Danube,2003,8,-10.495066497978286
Danube,2003,9,-5.645506701438997
Danube,2003,10,-4.015226113669378
Danube,2003,11,1.068650453789047
Danube,2003,12,0.4610432512329474
Danube,2004,1,-1.9816512362289558
Danube,2004,2,0.020387429867017914
Danube,2004,3,2.1960817865291986
Danube,2004,4,11.323050766987265
Danube,2004,5,-21.056154736939625
Danube,2004,6,-3.6151798159239092
Danube,2004,7,-1.398628568894651
Danube,2004,8,8.202668624079166
Danube,2004,9,1.8485552025067449
Danube,2004,10,5.117590094496499
Danube,2004,11,-4.687262795705674
Danube,2004,12,0.40260187594905616
Danube,2005,1,1.245374465612727
Danube,2005,2,-4.455106084266241
Danube,2005,3,0.9794178384668157
Danube,2005,4,-6.700046131131479
Danube,2005,5,4.901871193853694
Danube,2005,6,-1.9828899249619383
Danube,2005,7,4.981630549250312
Danube,2005,8,6.06629763593007
Danube,2005,9,6.085871997099993
Danube,2005,10,-0.7587407146892389
Danube,2005,11,0.34343635289358687
Danube,2005,12,-0.8201561667354067
Danube,2006,1,-0.47053582404518934
Danube,2006,2,-0.7992631131918451
Danube,2006,3,3.7592442153021537
Danube,2006,4,-3.9469671658322625
Danube,2006,5,0.8684381238611678
Danube,2006,6,-3.114957140350498
Danube,2006,7,6.643363468717297
Danube,2006,8,0.08457330814925967
Danube,2006,9,7.201446418914806
Danube,2006,10,-0.29981045813676843
Danube,2006,11,1.6422082099546849
Danube,2006,12,1.2036415004297893
Danube,2007,1,2.8117279258371966
Danube,2007,2,1.2398697129702363
Danube,2007,3,-1.751985707922266
Danube,2007,4,-4.40403376002574
Danube,2007,5,3.435751351849987
Danube,2007,6,-4.287821268322688
Danube,2007,7,-17.934825115322155
Danube,2007,8,-9.710691687496947
Danube,2007,9,0.009909991873350066
Danube,2007,10,-3.4217498724372923
Danube,2007,11,0.41778733095830134
Danube,2007,12,-1.306587861274494
Danube,2008,1,0.19585796671041322
Danube,2008,2,1.9233878218785563
Danube,2008,3,0.02601329925226281
Danube,2008,4,14.440713220355022
Danube,2008,5,-7.012136401877228
Danube,2008,6,1.2929487827375823
Danube,2008,7,-1.8620517347022485
Danube,2008,8,2.414639291824969
Danube,2008,9,-7.920637672760627
Danube,2008,10,5.720562082331686
Danube,2008,11,-3.7546351064998635
Danube,2008,12,0.2925612487107472
Danube,2009,1,-0.3918462774890372
Danube,2009,2,-0.5925437174350705
Danube,2009,3,0.9433722144490915
Danube,2009,4,-4.419126771832886
Danube,2009,5,6.734474481057461
Danube,2009,6,-9.079987845390775
Danube,2009,7,5.127818839324647
Danube,2009,8,-0.28704494581413087
Danube,2009,9,-0.8945386852729627
Danube,2009,10,-2.660410742178012
Danube,2009,11,2.270587628661559
Danube,2009,12,-0.7962117974247658
Danube,2010,1,-1.7384322508816332
Danube,2010,2,-0.5573433740373659
Danube,2010,3,1.999990397419971
Danube,2010,4,-3.57069967645581
Danube,2010,5,2.0825484027582064
Danube,2010,6,2.6429334283470354
Danube,2010,7,11.015662911255589
Danube,2010,8,8.667499494216713
Danube,2010,9,0.4356219942321289
Danube,2010,10,-3.7314783498859896
Danube,2010,11,2.5783128547650094
Danube,2010,12,-1.0664404727428671
Danube,2011,1,-1.7574197635315318
Danube,2011,2,-0.6150714584452821
Danube,2011,3,1.2286095121066225
Danube,2011,4,-6.946522837708301
Danube,2011,5,6.919816091108046
Danube,2011,6,-1.339772208746112
Danube,2011,7,1.4194448582475303
Danube,2011,8,9.780405638787514
Danube,2011,9,2.5468442125209236
Danube,2011,10,-4.1951439439631635
Danube,2011,11,1.7364693570783274
Danube,2011,12,1.5305354505403344
Danube,2012,1,0.9568275883825201
Danube,2012,2,-3.385838655687891
Danube,2012,3,-2.5948066495315487
Danube,2012,4,12.511151902949003
Danube,2012,5,-16.414563800616904
Danube,2012,6,10.236464443204625
Danube,2012,7,-7.374888073552384
Danube,2012,8,-12.424258986140032
Danube,2012,9,-4.512463291618403
Danube,2012,10,3.4085384323596806
Danube,2012,11,-3.272829386486144
Danube,2012,12,-0.7577896683174341
Danube,2013,1,-0.36755458021878695
Danube,2013,2,-0.9075107101440878
Danube,2013,3,1.0036556045721312
Danube,2013,4,0.18857229176590806
Danube,2013,5,5.352370074997282
Danube,2013,6,0.17993687336779374
Danube,2013,7,6.916192678116772
Danube,2013,8,-8.331507941092994
Danube,2013,9,-4.82478002597847
Danube,2013,10,0.6314882392447103
Danube,2013,11,1.5876105920182866
Danube,2013,12,0.8665263463793291
Danube,2014,1,0.1191535207339669
Danube,2014,2,0.7033385511298924
Danube,2014,3,-0.7491845554573828
Danube,2014,4,-1.7083376479573218
Danube,2014,5,3.839049021126499
Danube,2014,6,-4.969232504092929
Danube,2014,7,0.6069757985841733
Danube,2014,8,4.714913158397692
Danube,2014,9,3.2951005572853447
Danube,2014,10,0.8784262245413359
Danube,2014,11,0.9459305603085753
Danube,2014,12,-0.21498627322504404
Danube,2015,1,-0.42514409372434514
Danube,2015,2,0.6099384718707839
Danube,2015,3,-0.02262486444038103
Danube,2015,4,-6.6378330422415885
Danube,2015,5,8.09562978414506
Danube,2015,6,0.40947581388175536
Danube,2015,7,0.9792445004393358
Danube,2015,8,-6.721577064365462
Danube,2015,9,0.19841090123235716
Danube,2015,10,-1.622839771401651
Danube,2015,11,2.7118808069699334
Danube,2015,12,0.46829713664198813
Danube,2016,1,-0.44761807028754674
Danube,2016,2,0.2986043732863912
Danube,2016,3,1.6537973717540453
Danube,2016,4,15.237542392386054
Danube,2016,5,-11.161768898488447
Danube,2016,6,1.983837700454103
Danube,2016,7,5.241131148464007
Danube,2016,8,7.853279854015966
Danube,2016,9,2.5013921274575353
Danube,2016,10,2.873441665179172
Danube,2016,11,-4.061619542684625
Danube,2016,12,1.4469874039610282
Danube,2017,1,-1.5851139026676542
Danube,2017,2,2.1372403751210527
Danube,2017,3,1.4069440216053266
Danube,2017,4,-8.269946527069564
Danube,2017,5,8.566016782451683
Danube,2017,6,6.880914061711707
Danube,2017,7,1.4937320598584591
Danube,2017,8,-4.413167219024388
Danube,2017,9,-3.8259708337166884
Danube,2017,10,-1.3921890540007524
Danube,2017,11,0.5850315906438937
Danube,2017,12,0.4931174576471893
Danube,2018,1,0.9030626468687863
Danube,2018,2,-2.927999683815756
Danube,2018,3,3.0314800762731906
Danube,2018,4,9.045409565556973
Danube,2018,5,19.207097282636084
Danube,2018,6,-7.278817269260472
Danube,2018,7,6.139855165746539
Danube,2018,8,7.229339077778505
Danube,2018,9,1.393439391259129
Danube,2018,10,-1.8498416640500857
Danube,2018,11,1.6233673183942585
Danube,2018,12,-0.41925112141337983
Danube,2019,1,-0.9295770372167702
Danube,2019,2,2.628778880547422
Danube,2019,3,-1.6189530887826962
Danube,2019,4,-5.534813509066716
Danube,2019,5,-2.7282357279941465
Danube,2019,6,16.718145392619306
Danube,2019,7,1.2621191328829298
Danube,2019,8,5.2640434663028515
Danube,2019,9,-2.4804757644063358
Danube,2019,10,-1.0204004226078176
Danube,2019,11,1.5080691524503145
Danube,2019,12,1.0783078249478706
Danube,2020,1,1.6996126958594573
Danube,2020,2,0.7143383045346887
Danube,2020,3,-3.7326563320661634
Danube,2020,4,6.420013378658311
Danube,2020,5,-22.828936996088366
Danube,2020,6,-4.33111989730979
Danube,2020,7,6.834400584670206
Danube,2020,8,9.19176268398816
Danube,2020,9,6.687884602691398
Danube,2020,10,4.56803514227137
Danube,2020,11,-3.788652599016549
Danube,2020,12,-1.3279289485568402
Danube,2021,1,-0.30657883593922364
Danube,2021,2,0.8991245319651249
Danube,2021,3,-1.0843947505643357
Danube,2021,4,-8.83765374612728
Danube,2021,5,-0.5802209193495571
Danube,2021,6,7.364813771538024
Danube,2021,7,3.9579227531323937
Danube,2021,8,1.2675380413644604
Danube,2021,9,2.215016020474529
Danube,2021,10,-3.1513005141660777
Danube,2021,11,1.7926650191632056
Danube,2021,12,-1.060631600508156
Danube,2022,1,1.5593938988265599
Danube,2022,2,0.7069544149152165
Danube,2022,3,-5.679948026846979
Danube,2022,4,-8.697618098969528
Danube,2022,5,10.035066372468762
Danube,2022,6,4.660790388830108
Danube,2022,7,-12.887921138805297
Danube,2022,8,-13.056814466803942
Danube,2022,9,-1.6807614475101573
Danube,2022,10,1.0217852451649385
Danube,2022,11,0.9144436359426251
Danube,2022,12,-0.1785220301029078
Danube,2023,1,0.2747733667325356
Danube,2023,2,0.7183324860238756
Danube,2023,3,-0.24087765677690243
Danube,2023,4,-4.442075318816826
Danube,2023,5,4.8216220004425026
Danube,2023,6,-4.512087985483419
Danube,2023,7,2.2843126759482857
Danube,2023,8,3.0602546811931575
Danube,2023,9,6.569577430707682
Danube,2023,10,-0.5144911889932082
Danube,2023,11,1.1317277658331726
Danube,2023,12,1.319891160310572
Danube,2024,1,2.5074796834554185
Danube,2024,2,3.0305325282503084
Danube,2024,3,2.6984304875641953
Danube,2024,4,21.322777356253695
Danube,2024,5,-13.669237488557442
Danube,2024,6,-3.9025804080976485
Danube,2024,7,-6.390871828540668
Danube,2024,8,-13.06066207391163
Danube,2024,9,-6.27681695900538
Danube,2024,10,6.347840693424693
Danube,2024,11,-4.490552932796538
Danube,2024,12,0.7604400322674287
Ganges / Brahmaputra Basin,2002,1,-2.980085804366073
Ganges / Brahmaputra Basin,2002,2,-2.3191230858023246
Ganges / Brahmaputra Basin,2002,3,-3.8843090413653414
Ganges / Brahmaputra Basin,2002,4,-3.5620508543223224
Ganges / Brahmaputra Basin,2002,5,0.0526682306995383
Ganges / Brahmaputra Basin,2002,6,-1.7628278619201723
Ganges / Brahmaputra Basin,2002,7,-23.10728380125554
Ganges / Brahmaputra Basin,2002,8,-14.007002551113231
Ganges / Brahmaputra Basin,2002,9,-12.627014293383127
Ganges / Brahmaputra Basin,2002,10,-7.672612207521539
Ganges / Brahmaputra Basin,2002,11,-0.8997654255687024
Ganges / Brahmaputra Basin,2002,12,-4.295872554417979
Ganges / Brahmaputra Basin,2003,1,-5.5707042458406555
Ganges / Brahmaputra Basin,2003,2,-2.8623114144564568
Ganges / Brahmaputra Basin,2003,3,-0.88411068284843
Ganges / Brahmaputra Basin,2003,4,-4.103661962552646
Ganges / Brahmaputra Basin,2003,5,-1.748745269416986
Ganges / Brahmaputra Basin,2003,6,-3.360601774229451
Ganges / Brahmaputra Basin,2003,7,4.806935839268448
Ganges / Brahmaputra Basin,2003,8,3.8182861548862945
Ganges / Brahmaputra Basin,2003,9,-0.4824577103110528
Ganges / Brahmaputra Basin,2003,10,-2.7068583235812937
Ganges / Brahmaputra Basin,2003,11,3.358314209898026
Ganges / Brahmaputra Basin,2003,12,1.8898549908711537
Ganges / Brahmaputra Basin,2004,1,-2.547948274818836
Ganges / Brahmaputra Basin,2004,2,-3.9962773846784074
Ganges / Brahmaputra Basin,2004,3,-8.627315625712193
Ganges / Brahmaputra Basin,2004,4,3.771609299541236
Ganges / Brahmaputra Basin,2004,5,-9.81292764892369
Ganges / Brahmaputra Basin,2004,6,0.03848288003818823
Ganges / Brahmaputra Basin,2004,7,-3.4184307583309845
Ganges / Brahmaputra Basin,2004,8,0.4233496115717372
Ganges / Brahmaputra Basin,2004,9,-9.048772753711745
Ganges / Brahmaputra Basin,2004,10,5.084172899082674
Ganges / Brahmaputra Basin,2004,11,-9.970388501307259
Ganges / Brahmaputra Basin,2004,12,-0.08385034369709032
Ganges / Brahmaputra Basin,2005,1,-0.29469797772019035
Ganges / Brahmaputra Basin,2005,2,-0.7231032116779161
Ganges / Brahmaputra Basin,2005,3,0.5633709689446036
Ganges / Brahmaputra Basin,2005,4,-2.82527386466203
Ganges / Brahmaputra Basin,2005,5,-1.0777101885295295
Ganges / Brahmaputra Basin,2005,6,-8.571939305130535
Ganges / Brahmaputra Basin,2005,7,5.451294522072672
Ganges / Brahmaputra Basin,2005,8,-6.8838198979497065
Ganges / Brahmaputra Basin,2005,9,-0.548536270996479
Ganges / Brahmaputra Basin,2005,10,-3.461037187446422
Ganges / Brahmaputra Basin,2005,11,-0.01786608642837706
Ganges / Brahmaputra Basin,2005,12,-2.729705343593981
Ganges / Brahmaputra Basin,2006,1,-4.877703473749765
Ganges / Brahmaputra Basin,2006,2,-8.798274361360196
Ganges / Brahmaputra Basin,2006,3,-3.55482329514097
Ganges / Brahmaputra Basin,2006,4,-4.143219448140119
Ganges / Brahmaputra Basin,2006,5,2.909131181098658
Ganges / Brahmaputra Basin,2006,6,4.727600164792328
Ganges / Brahmaputra Basin,2006,7,4.083017705497511
Ganges / Brahmaputra Basin,2006,8,1.1876508247113406
Ganges / Brahmaputra Basin,2006,9,-4.6015324081904225
Ganges / Brahmaputra Basin,2006,10,-7.494394661973217
Ganges / Brahmaputra Basin,2006,11,-0.728014700731066
Ganges / Brahmaputra Basin,2006,12,-1.910880099180826
Ganges / Brahmaputra Basin,2007,1,-5.095122279438577
Ganges / Brahmaputra Basin,2007,2,-1.060613772594671
Ganges / Brahmaputra Basin,2007,3,-1.0444438747631608
Ganges / Brahmaputra Basin,2007,4,-2.796391253435278
Ganges / Brahmaputra Basin,2007,5,0.6805364680012431
Ganges / Brahmaputra Basin,2007,6,-0.5987319390581547
Ganges / Brahmaputra Basin,2007,7,-1.4294393166183852
Ganges / Brahmaputra Basin,2007,8,-0.5576053844668678
Ganges / Brahmaputra Basin,2007,9,-4.065664431211502
Ganges / Brahmaputra Basin,2007,10,-5.969227274997188
Ganges / Brahmaputra Basin,2007,11,1.8873106308773941
Ganges / Brahmaputra Basin,2007,12,-2.905942085704595
Ganges / Brahmaputra Basin,2008,1,-3.8898023718690915
Ganges / Brahmaputra Basin,2008,2,-4.687103244121573
Ganges / Brahmaputra Basin,2008,3,-1.8136965117989234
Ganges / Brahmaputra Basin,2008,4,4.245220110201895
Ganges / Brahmaputra Basin,2008,5,-6.9580095638152955
Ganges / Brahmaputra Basin,2008,6,10.298587832077644
Ganges / Brahmaputra Basin,2008,7,9.302361102545575
Ganges / Brahmaputra Basin,2008,8,5.368321434874218
Ganges / Brahmaputra Basin,2008,9,4.044205679901069
Ganges / Brahmaputra Basin,2008,10,7.419325923894284
Ganges / Brahmaputra Basin,2008,11,-8.452348493315373
Ganges / Brahmaputra Basin,2008,12,1.6514506953149244
Ganges / Brahmaputra Basin,2009,1,-0.7686248175568302
Ganges / Brahmaputra Basin,2009,2,-6.630547766923684
Ganges / Brahmaputra Basin,2009,3,-7.358181443441566
Ganges / Brahmaputra Basin,2009,4,-5.884327235513812
Ganges / Brahmaputra Basin,2009,5,1.2714921998838022
Ganges / Brahmaputra Basin,2009,6,-8.97691282844508
Ganges / Brahmaputra Basin,2009,7,-10.321627611486008
Ganges / Brahmaputra Basin,2009,8,-7.683392020736406
Ganges / Brahmaputra Basin,2009,9,-2.6748689333534656
Ganges / Brahmaputra Basin,2009,10,-8.450344966357996
Ganges / Brahmaputra Basin,2009,11,0.6199746166245887
Ganges / Brahmaputra Basin,2009,12,-1.3636309236739237
Ganges / Brahmaputra Basin,2010,1,-2.087989155660093
Ganges / Brahmaputra Basin,2010,2,-4.288698980638685
Ganges / Brahmaputra Basin,2010,3,-9.462991055862457
Ganges / Brahmaputra Basin,2010,4,-6.856175744797714
Ganges / Brahmaputra Basin,2010,5,-1.8428891618664736
Ganges / Brahmaputra Basin,2010,6,-8.883169462122616
Ganges / Brahmaputra Basin,2010,7,-6.971174432947862
Ganges / Brahmaputra Basin,2010,8,-0.05354829309777642
Ganges / Brahmaputra Basin,2010,9,4.771869640288088
Ganges / Brahmaputra Basin,2010,10,1.312475071334788
Ganges / Brahmaputra Basin,2010,11,10.070103579358744
Ganges / Brahmaputra Basin,2010,12,0.5977713262058622
Ganges / Brahmaputra Basin,2011,1,-0.6423481107533782
Ganges / Brahmaputra Basin,2011,2,0.8828490602966426
Ganges / Brahmaputra Basin,2011,3,0.6739225995296536
Ganges / Brahmaputra Basin,2011,4,-1.4034596597874653
Ganges / Brahmaputra Basin,2011,5,2.9013385423648757
Ganges / Brahmaputra Basin,2011,6,6.091082125163332
Ganges / Brahmaputra Basin,2011,7,8.04187359161483
Ganges / Brahmaputra Basin,2011,8,6.273540937813095
Ganges / Brahmaputra Basin,2011,9,9.651267075339533
Ganges / Brahmaputra Basin,2011,10,-3.7934849015226177
Ganges / Brahmaputra Basin,2011,11,3.024595817960545
Ganges / Brahmaputra Basin,2011,12,-1.7446597345044914
Ganges / Brahmaputra Basin,2012,1,-0.8274341320447149
Ganges / Brahmaputra Basin,2012,2,-3.9870636917354005
Ganges / Brahmaputra Basin,2012,3,-7.001511172270504
Ganges / Brahmaputra Basin,2012,4,5.672221028890142
Ganges / Brahmaputra Basin,2012,5,-12.00481626534567
Ganges / Brahmaputra Basin,2012,6,-12.625766959280597
Ganges / Brahmaputra Basin,2012,7,-6.554015431463299
Ganges / Brahmaputra Basin,2012,8,-6.757727186773863
Ganges / Brahmaputra Basin,2012,9,-2.098802283274935
Ganges / Brahmaputra Basin,2012,10,3.0497110319747662
Ganges / Brahmaputra Basin,2012,11,-11.996900400746625
Ganges / Brahmaputra Basin,2012,12,-3.6515466124462073
Ganges / Brahmaputra Basin,2013,1,-4.1221766092573375
Ganges / Brahmaputra Basin,2013,2,1.417070391802767
Ganges / Brahmaputra Basin,2013,3,0.1635096445542743
Ganges / Brahmaputra Basin,2013,4,-1.4318257604356823
Ganges / Brahmaputra Basin,2013,5,0.8445112793599279
Ganges / Brahmaputra Basin,2013,6,9.48225994153271
Ganges / Brahmaputra Basin,2013,7,2.36241646356126
Ganges / Brahmaputra Basin,2013,8,-6.731727039479267
Ganges / Brahmaputra Basin,2013,9,-5.945927512207561
Ganges / Brahmaputra Basin,2013,10,0.4528415892924187
Ganges / Brahmaputra Basin,2013,11,3.867262871816436
Ganges / Brahmaputra Basin,2013,12,0.5139903651663005
Ganges / Brahmaputra Basin,2014,1,3.0087731096206554
Ganges / Brahmaputra Basin,2014,2,4.38596405584407
Ganges / Brahmaputra Basin,2014,3,5.53446590043243
Ganges / Brahmaputra Basin,2014,4,-3.5729566612715438
Ganges / Brahmaputra Basin,2014,5,0.2614492099727741
Ganges / Brahmaputra Basin,2014,6,-8.894301337873628
Ganges / Brahmaputra Basin,2014,7,-9.08983989127087
Ganges / Brahmaputra Basin,2014,8,-10.54640396193605
Ganges / Brahmaputra Basin,2014,9,-4.866321167976764
Ganges / Brahmaputra Basin,2014,10,-5.217087031513934
Ganges / Brahmaputra Basin,2014,11,-1.0724652723722627
Ganges / Brahmaputra Basin,2014,12,-2.9394370248367245
Ganges / Brahmaputra Basin,2015,1,1.8154289291159884
Ganges / Brahmaputra Basin,2015,2,3.0962503994440453
Ganges / Brahmaputra Basin,2015,3,3.519966587584875
Ganges / Brahmaputra Basin,2015,4,1.5588227243394748
Ganges / Brahmaputra Basin,2015,5,0.6756590911223128
Ganges / Brahmaputra Basin,2015,6,-5.00961789386465
Ganges / Brahmaputra Basin,2015,7,-13.748286403125903
Ganges / Brahmaputra Basin,2015,8,-14.230009144601027
Ganges / Brahmaputra Basin,2015,9,-18.86933363919846
Ganges / Brahmaputra Basin,2015,10,-10.731030433128623
Ganges / Brahmaputra Basin,2015,11,-1.8426715607968518
Ganges / Brahmaputra Basin,2015,12,-3.848228016897977
Ganges / Brahmaputra Basin,2016,1,-1.3799516301243813
Ganges / Brahmaputra Basin,2016,2,-2.5371959146793657
Ganges / Brahmaputra Basin,2016,3,-2.3115073036379137
Ganges / Brahmaputra Basin,2016,4,3.9040021527733337
Ganges / Brahmaputra Basin,2016,5,-7.919979889250911
Ganges / Brahmaputra Basin,2016,6,-4.063896936195057
Ganges / Brahmaputra Basin,2016,7,-0.9146374626145217
