year,month,forest,savannas,shrublands_grasslands,croplands,other,total_burned_area
2010,3,31426.029000000002,18396.249,96403.209,31726.552,536.6469999999999,178488.68600000002
2010,4,6933.478,2854.96,242285.24599999998,97991.684,128.796,350194.16399999993
2010,5,1738.7359999999999,4486.367,20585.767,24556.952,0.0,51367.822
2010,6,794.237,328749.759,319304.776,10325.082,7942.371,667116.2250000002
2010,7,193.19299999999998,220518.85499999998,518572.423,41278.863,7362.794,787926.128
2010,8,729.84,69012.765,255851.674,87451.942,3434.5380000000005,416480.75899999996
2010,9,944.497,5044.481,35118.161,274848.965,3627.731,319583.8350000001
2010,10,46902.921,16185.265,34946.431,131092.052,1395.282,230521.951
2010,11,9766.969000000001,10797.33,10711.468,20242.313000000002,579.5790000000001,52097.659
2010,12,708.374,13373.236,9681.105,56777.219000000005,1287.952,81827.88600000001
2011,1,1073.2930000000001,3241.3450000000003,17580.546000000002,2854.96,279.057,25029.201
2011,2,22689.423,65041.577,96210.018,7620.383,4421.97,195983.37099999998
2011,3,22345.967,21380.003,128365.88799999999,11011.99,965.965,184069.813
2011,4,5774.318,21358.539,1083918.972,27862.696,1180.622,1140095.147
2011,5,28163.217999999997,15519.822,392696.578,55789.787,3048.154,495217.55899999995
2011,6,23548.057,84017.406,734454.6529999999,36620.770000000004,3735.062,882375.948
2011,7,4164.38,27197.255,145882.037,19405.145,1567.009,198215.826
2011,8,5173.273999999999,8543.416000000001,199460.84,59718.043,1287.952,274183.52499999997
2011,9,49350.030000000006,17043.899,136243.862,193965.579,1974.861,398578.23099999997
2011,10,3670.662,15777.413999999999,41021.272,167304.97,1524.078,229298.396
2011,11,44691.935,5473.797,35568.943,7513.055,536.647,93784.37699999998
2011,12,407.851,21015.084,50294.527,12664.862000000001,171.727,84554.05099999999
2012,1,923.032,4207.311,10282.151,3842.3909999999996,407.852,19662.736999999997
2012,2,16399.924,6139.24,22174.242,41364.727,386.38599999999997,86464.519
2012,3,19941.792,15777.413,31705.083000000002,26338.621,579.578,94342.487
2012,4,6847.613,2296.849,26531.813000000002,14553.858,493.71500000000003,50723.848
2012,5,1245.02,41386.19300000001,79337.847,21208.277000000002,686.909,143864.246
2012,6,6418.296,69120.093,283628.506,20843.358,1459.679,381469.93200000003
2012,7,19512.472999999998,79101.72200000001,799088.3790000001,28420.81,6675.8859999999995,932799.2700000001
2012,8,12514.601,56734.289,516082.38300000003,71159.35100000001,2146.587,658637.2110000001
2012,9,47783.021,14854.381,207596.404,49350.031,407.851,319991.688
2012,10,15176.367,10282.152,38552.699,50187.197,429.317,114627.732
2012,11,4099.979,7899.4400000000005,11806.226999999999,13652.291000000001,987.4300000000001,38445.367000000006
2012,12,1846.064,6761.749,8028.2339999999995,6547.089,965.9639999999999,24149.1
2013,1,12471.67,1996.326,50122.799,10647.072,665.4420000000001,75903.309
2013,2,12750.725,6997.873,16915.105,4572.231,429.31800000000004,41665.25199999999
2013,3,51496.615000000005,11956.486,75452.523,32456.391,493.715,171855.73
2013,4,5666.989,1073.295,6031.909,4894.218,0.0,17666.411
2013,5,6547.090000000001,1137.692,22710.889,12192.614000000001,107.33000000000001,42695.615000000005
2013,6,386.385,9573.777,125639.722,34474.18,815.7040000000001,170889.76799999998
2013,7,1073.294,116044.478,84210.596,13566.429,3498.9370000000004,218393.73400000003
2013,8,2082.19,135342.293,265683.042,104302.65000000001,2382.7110000000002,509792.88600000006
2013,9,1395.281,9809.901,30739.122000000003,106277.512,1481.145,149702.96099999998
2013,10,3327.2090000000003,3305.745,13673.758,41536.453,558.1129999999999,62401.278
2013,11,12922.454,3348.674,12621.931,13287.372,343.454,42523.884999999995
2013,12,2490.041,987.43,7233.998,14553.858999999999,343.454,25608.782
2014,1,1266.487,7083.737,14382.132,3327.21,751.305,26810.871
2014,2,9509.378,12128.214,13008.317,794.237,1824.599,37264.745
2014,3,42609.745,12750.724999999999,124480.564,13888.416,214.65900000000002,193944.109
2014,4,8500.482,18847.032,505628.506,29365.306,622.51,562963.836
2014,5,4400.503,2554.438,30309.806,27862.696,729.84,65857.283
2014,6,1717.27,6310.966,71867.72399999999,4636.628,1051.828,85584.41599999998
2014,7,5151.808,57335.333,67681.883,9960.162,4958.615,145087.801
2014,8,2983.755,94685.94200000001,114241.346,30009.283,7856.508,249776.834
2014,9,10539.742,2339.779,7942.369,86571.845,729.8389999999999,108123.574
2014,10,1416.748,2275.382,17494.683,105032.49,515.181,126734.48400000001
2014,11,10131.888,7448.656,22732.355,28592.534,880.1,69785.53300000001
2014,12,1030.362,2597.371,9745.505000000001,18331.851000000002,42.932,31748.021000000004
2015,1,6632.953,3928.254,12471.668,2747.631,450.784,26231.29
2015,2,8328.757,9423.517,20456.970999999998,5946.045,815.703,44970.992999999995
2015,3,10561.206,13437.632,150024.948,28377.876000000004,2812.031,205213.693
2015,4,193.19299999999998,1996.3269999999998,49929.608,37608.201,214.658,89941.987
2015,5,13587.893,407.852,53063.623999999996,25222.395,300.522,92582.286
2015,6,58129.568,93891.704,651725.199,12686.329,5387.933,821820.733
2015,7,90199.576,179089.732,937178.303,15197.832999999999,12815.124,1234480.5680000002
2015,8,50144.264,16185.265,243873.721,81548.833,1567.008,393319.09099999996
2015,9,8436.086,6847.611,49178.304,375652.677,944.499,441059.177
2015,10,36513.441999999995,7470.121,41879.909,239752.274,1094.759,326710.505
2015,11,7684.781,3091.085,18439.181,26660.607,236.125,56111.778999999995
2015,12,6568.555,364.92100000000005,9745.504,4636.626,64.398,21380.004000000004
2016,1,2532.9719999999998,4486.366,13244.439999999999,3949.719,665.442,24878.939
2016,2,31941.209000000003,31018.179,66952.038,23483.66,1738.735,155133.821
2016,3,37221.812,9316.187,347725.583,21916.650999999998,128.796,416309.029
2016,4,13716.689,11033.457,451920.903,26767.938000000002,837.1700000000001,504276.157
2016,5,128580.545,2017.792,215624.63799999998,10325.082999999999,944.498,357492.556
2016,6,2296.8489999999997,44327.015,80132.083,15519.823,1287.951,143563.721
2016,7,407.853,125940.24299999999,128516.149,23633.920000000002,2039.2579999999998,280537.42299999995
