year,month,forest,savannas,shrublands_grasslands,croplands,other,total_burned_area
2017,2,0.0,21.466,1116.226,686.908,107.329,1931.9289999999999
2017,3,0.0,536.647,6203.636,536.647,407.851,7684.781
2017,4,0.0,4421.969,22753.82,2232.45,42.932,29451.171000000002
2017,5,515.181,1008.896,18610.906,3541.869,21.466,23698.318
2017,6,1266.486,56691.356,152021.271,1459.679,150.262,211589.054
2017,7,2683.233,22539.16,419099.594,6761.749000000001,128.79500000000002,451212.53099999996
2017,8,28592.535,5516.728,74078.709,1352.35,794.2370000000001,110334.55900000001
2017,9,30910.849,3541.868,71159.349,9466.447,858.635,115937.14799999999
2017,10,21766.39,16292.594,42781.473999999995,5559.660000000001,1524.077,87924.19499999999
2017,11,42.932,128.79500000000002,6418.294,1180.623,0.0,7770.644
2017,12,3584.7999999999997,27562.173,74529.491,4057.049,2554.438,112287.95099999999
2018,1,85.864,10410.946,59460.452,11248.113,772.771,81978.146
2018,2,0.0,257.591,6675.884999999999,3370.1409999999996,21.466,10325.082999999999
2018,3,0.0,300.522,17065.365,601.044,64.398,18031.329000000005
2018,4,0.0,1803.1330000000003,55618.061,2490.041,0.0,59911.235
2018,5,386.386,15219.3,36491.974,1502.6100000000001,85.864,53686.134000000005
2018,6,321.988,23376.328999999998,125940.243,11011.989,558.112,161208.661
2018,7,38702.958999999995,26961.127999999997,403772.965,4894.217000000001,2962.2899999999995,477293.559
2018,8,110141.36499999999,35697.738,312779.153,1931.9279999999999,923.033,461473.217
2018,9,22496.229,25222.394,88203.249,8951.267,1287.951,146161.09
2018,10,837.169,5559.659,41493.523,6310.965,2361.2459999999996,56562.562000000005
2018,11,14382.131,8371.688,40999.806,1266.4859999999999,3928.254,68948.36499999999
2018,12,107.329,21.466,1116.224,4099.981,128.795,5473.795
2019,1,0.0,0.0,4722.492,2125.121,128.796,6976.409000000001
2019,2,0.0,0.0,558.112,21.466,0.0,579.578
2019,3,0.0,493.71500000000003,3799.4590000000003,2769.098,343.454,7405.726
2019,4,0.0,21.466,5967.512000000001,3949.72,0.0,9938.698
2019,5,0.0,923.0319999999999,12192.613000000001,5817.25,257.59,19190.485
2019,6,150.261,10024.561,74744.15,2425.643,837.169,88181.78399999999
2019,7,0.0,1803.132,38016.049,21186.810999999998,279.057,61285.049
2019,8,42.932,1287.952,53450.01,3777.992,429.31699999999995,58988.203
2019,9,4379.036999999999,7405.724999999999,44627.539000000004,10668.536,171.727,67252.564
2019,10,4400.503000000001,11097.853000000001,47546.897,6697.35,2168.0519999999997,71910.655
2019,11,279.05600000000004,7341.327,41407.657999999996,3176.948,85.864,52290.852999999996
2019,12,0.0,42.932,4722.49,5216.206,150.261,10131.889000000001
2020,1,0.0,2940.824,15348.096,3885.322,279.056,22453.298
2020,2,0.0,1008.8960000000001,4057.05,8436.086000000001,85.863,13587.895
2020,3,0.0,64.398,1137.692,386.386,0.0,1588.4759999999999
2020,4,0.0,0.0,1459.6799999999998,42.932,21.466,1524.0779999999997
2020,5,21.466,1760.201,25952.234,3670.6630000000005,85.864,31490.428000000004
2020,6,64.398,14897.312999999998,269031.715,2490.041,450.784,286934.25100000005
2020,7,1438.213,7427.1900000000005,163462.581,4293.1720000000005,343.453,176964.609
2020,8,123471.669,130834.462,496140.59200000006,3949.721,3198.4139999999998,757594.858
2020,9,329758.65400000004,106706.826,435048.732,9638.176,2361.245,883513.633
2020,10,23311.933000000005,17709.342,99751.88500000001,880.101,772.771,142426.03200000004
2020,11,708.374,14682.653,71073.485,6675.885,4615.162,97755.559
2020,12,64.398,85.864,4400.504,1760.2,21.466,6332.432
2021,1,0.0,493.71500000000003,7770.644,1953.394,21.466,10239.219000000001
2021,2,0.0,3863.857,14382.130000000001,3670.663,64.398,21981.048000000003
2021,3,0.0,107.33,3606.2659999999996,300.523,0.0,4014.1189999999997
2021,4,64.398,1502.6090000000002,8028.236,279.05600000000004,150.262,10024.561000000002
2021,5,364.91999999999996,13437.632,31554.825,1631.4050000000002,85.864,47074.646
2021,6,3005.221,93118.933,200340.939,9960.162,944.499,307369.754
2021,7,42953.201,37694.064,114434.538,4250.242,579.5790000000001,199911.624
2021,8,240546.51,35139.626,239537.614,13909.882000000001,1867.5300000000002,531001.162
2021,9,75066.138,24964.804,93226.26199999999,14382.131000000001,729.839,208369.174
2021,10,4829.82,8629.278,36899.827,4507.832,343.454,55210.210999999996
2021,11,0.0,643.976,5216.205,1266.487,214.659,7341.326999999999
2021,12,0.0,0.0,257.591,257.59,0.0,515.181
2022,1,0.0,1502.6109999999999,10647.069,2146.587,944.498,15240.765
2022,2,0.0,493.715,5774.317999999999,1008.8960000000001,42.932,7319.860999999999
2022,3,0.0,944.498,16550.184999999998,450.783,64.398,18009.863999999998
2022,4,3799.4590000000003,5302.069,71695.997,665.442,622.51,82085.477
2022,5,8908.335000000001,40162.638,132981.04799999998,1373.815,64.398,183490.23399999997
2022,6,880.1,19018.758,89061.88399999999,7126.6669999999995,944.498,117031.907
2022,7,10453.876999999999,6697.351,45894.023,6139.237,558.113,69742.601
2022,8,11698.898000000001,1266.4859999999999,13995.746000000001,4443.436000000001,1030.362,32434.928000000007
2022,9,20907.755,2425.643,27562.174,11054.922,85.863,62036.356999999996
2022,10,21.466,193.19299999999998,2575.904,923.032,0.0,3713.5950000000003
2022,11,0.0,1051.828,1588.475,1030.3609999999999,21.466,3692.1299999999997
2022,12,0.0,0.0,4250.242,171.727,0.0,4421.969
2023,1,0.0,214.659,8479.018,2296.848,128.79500000000002,11119.32
2023,2,622.51,128.79500000000002,13201.509,987.43,85.864,15026.108
2023,3,21.466,64.398,8479.017,772.771,85.864,9423.516
2023,4,0.0,150.261,15240.766,1094.759,257.59,16743.376
2023,5,1459.679,8543.414999999999,18825.565,643.976,0.0,29472.635
2023,6,493.71500000000003,13287.371000000001,47074.646,4228.775000000001,64.398,65148.905000000006
2023,7,85.863,8006.768,64268.808,18761.168,386.38599999999997,91508.993
2023,8,26918.198,4550.765,79101.72,2382.711,923.033,113876.427
2023,9,6504.158,815.703,13437.631,15755.946,236.125,36749.562999999995
2023,10,171.728,5280.604,16893.638000000003,4915.684,729.84,27991.494000000002
2023,11,0.0,1567.008,7427.1900000000005,2275.382,279.057,11548.637
2023,12,0.0,64.398,3134.017,1717.27,107.32900000000001,5023.013999999999
