year,month,forest,savannas,shrublands_grasslands,croplands,other,total_burned_area
2011,12,1180.623,8972.732,4486.366,2125.12,321.988,17086.829
2012,1,2490.0409999999997,6396.8279999999995,7555.986000000001,2103.654,64.398,18610.907
2012,2,15369.561000000002,14103.075,20757.494,622.51,107.329,50959.969000000005
2012,3,7212.531,19812.995,18095.727,1202.089,171.727,46495.068999999996
2012,4,9809.903,15627.152,25415.588,10475.342999999999,708.374,62036.36
2012,5,13695.224,8199.962,18653.839,767640.882,23032.876,831222.783
2012,6,643.976,8607.812999999998,1652.872,2590050.087,41171.534,2642126.2819999997
2012,7,0.0,0.0,0.0,429.31800000000004,21.466,450.78400000000005
2012,8,0.0,0.0,0.0,321.988,0.0,321.988
2012,9,42.932,6246.567,2318.314,128838.135,3434.539,140880.487
2012,10,1030.362,4057.048,2683.2329999999997,42760.008,321.989,50852.64
2012,11,794.237,1717.269,1781.6680000000001,40098.241,407.85200000000003,44799.267
2012,12,601.044,2876.426,3370.142,1137.692,21.466,8006.7699999999995
2013,1,3670.663,13308.838,14682.654,8972.732,107.329,40742.216
2013,2,7513.053,17537.612999999998,33615.55,14983.175,150.261,73799.652
2013,3,12299.942,19405.144,28592.533,14253.338000000002,193.194,74744.151
2013,4,3370.1409999999996,7534.518999999999,6718.817,4035.5830000000005,85.864,21744.924
2013,5,2146.587,1180.624,2683.2340000000004,881774.898,16399.923,904185.266
2013,6,0.0,1781.6670000000001,364.919,728637.3999999999,8629.278,739413.264
2013,7,386.385,3305.7439999999997,2275.381,3155.483,279.057,9402.050000000001
2013,8,1245.0210000000002,9466.449,10797.332,4872.753000000001,665.442,27046.997000000003
2013,9,21.466,4271.708,1287.953,160199.76700000002,4765.4220000000005,170546.31600000002
2013,10,858.6339999999999,14875.845,10153.356,104152.389,1738.737,131778.96099999998
2013,11,1008.8969999999999,6568.554999999999,5430.866,66308.065,1352.35,80668.73300000001
2013,12,6847.611,32628.115,18825.565,8500.487,1094.759,67896.537
2014,1,8586.347,81591.762,53986.655,17129.762,708.374,162002.9
2014,2,15627.151,28807.194,20736.028,12128.214999999998,321.988,77620.576
2014,3,12020.884,17215.625,17924.001,4679.559,214.659,52054.727999999996
2014,4,10368.014,12235.544000000002,23354.863,7856.5070000000005,407.852,54222.78
2014,5,6933.475,8307.291000000001,6182.17,355066.91099999996,14403.598,390893.44499999995
2014,6,686.908,536.646,987.4290000000001,673298.3949999999,7963.837,683473.215
2014,7,0.0,21.466,0.0,407.851,0.0,429.317
2014,8,0.0,0.0,0.0,85.863,0.0,85.863
2014,9,0.0,1502.611,815.7040000000001,258277.31600000002,8221.428,268817.059
2014,10,429.317,3885.322,1695.8039999999999,46945.852,1094.76,54051.055
