year,month,forest,savannas,shrublands_grasslands,croplands,other,total_burned_area
2015,2,983158.1919999999,1151171.532,597888.804,62680.335,4507.835,2799406.698
2015,3,57013.344,406606.46,323190.101,21873.719999999998,1888.998,810572.623
2015,4,27540.706,828453.68,441509.96,16142.331999999999,3370.1420000000003,1317016.82
2015,5,131607.235,4451677.431,963645.715,33744.344,8114.098,5588788.823
2015,6,1531761.3599999999,9528419.455,3303682.8479999998,69227.423,7920.905,14441011.990999999
2015,7,3381453.685,13533671.237,7349676.852,60383.484,27755.368,24352940.626
2015,8,4222937.151,9827009.663999999,6721821.691,24750.147,16678.98,20813197.632999998
2015,9,2206025.718,5911313.481,2003624.054,8758.074,18203.056,10147924.382999998
2015,10,252953.784,1368341.716,770989.553,25587.315,25093.6,2442965.968
2015,11,168700.253,2493861.537,2825015.471,95823.63100000001,7577.45,5590978.342
2015,12,1157997.681,12819759.425999999,1427029.3930000002,92474.956,1330.884,15498592.34
2016,1,3029971.569,9211068.067,999751.308,110763.876,4722.491,13356277.311
2016,2,1268761.557,1062753.625,455183.72000000003,31297.236,8586.349,2826582.487
2016,3,23955.907,171276.159,182610.134,7470.121,1030.363,386342.684
2016,4,27046.993,748579.191,229233.995,15863.276,3155.485,1023878.94
2016,5,189243.088,6138551.149,1584052.211,54737.962,12106.75,7978691.16
2016,6,1860532.583,12316857.088,4745588.091,72747.827,10088.96,19005814.549000002
2016,7,2767207.892,10990502.605,6129599.885,59031.136,15197.837,19961539.355
2016,8,4285338.425,9015192.033,6372593.499,16571.652000000002,20628.699,19710324.308000002
2016,9,1835718.0420000001,4763233.036,1504413.848,9509.379,9037.132,8121911.437000001
2016,10,301509.574,1658281.182,2026463.739,35418.682,50187.199,4071860.376
2016,11,51990.331999999995,3408608.007,2386832.724,86163.993,25308.256,5958903.312
2016,12,1246093.5969999998,14958876.036,1552003.675,153502.419,4207.312,17914683.038999997
2017,1,2070704.893,5520312.705,483175.212,98871.785,2747.632,8175812.227000001
2017,2,1044292.983,1337065.94,481736.996,50251.596000000005,4057.049,2917404.564
2017,3,159040.614,564702.57,457652.292,26252.757,4958.615,1212606.8479999998
2017,4,26789.403,672117.772,228611.486,11097.855,1567.009,940183.525
2017,5,383401.857,6571023.982,1242723.454,48426.99800000001,8006.771,8253583.061999999
2017,6,1703466.835,10759293.752,2970725.777,66243.667,9509.378,15509239.409
2017,7,1896745.503,9097642.427,5545470.698,42566.815,12557.53,16594982.972999997
2017,8,3304627.347,8130626.569,6294436.278,16807.777000000002,10260.686,17756758.657
2017,9,3058177.724,5504363.566,3146853.222,6182.170999999999,17923.999,11733500.681999998
2017,10,274913.364,1151901.371,1360721.327,38230.709,17730.807,2843497.5779999997
2017,11,20392.578,2603144.27,2603659.4450000003,102563.914,4507.833,5334268.04
2017,12,1303686.522,14712383.483000001,1131981.048,132465.868,3348.673,17283865.594
2018,1,1404876.622,5511769.293,605874.107,61993.425,3134.016,7587647.462999999
2018,2,1379611.293,1477323.925,486502.419,31082.574999999997,2683.234,3377203.4460000005
2018,3,82192.806,1347562.755,746776.06,66179.268,2919.36,2245630.2490000003
2018,4,13888.418,495217.559,156657.90099999998,13222.973999999998,1287.954,680274.8060000001
2018,5,30953.781,2083090.695,503417.522,18482.114,3305.742,2639249.8540000003
2018,6,784749.1749999999,10534202.67,3153829.628,70107.527,8951.269,14551840.269000001
2018,7,2228908.333,12108316.183,5173166.699,59632.182,12536.065,19582559.462
2018,8,4504118.545,10007151.227,6981193.773,21616.126,23097.274999999998,21537176.946
2018,9,2053167.279,5601818.598,1845807.002,4529.298,4250.243,9509572.420000002
2018,10,143907.176,1182382.904,842234.7710000001,24213.499,5173.273999999999,2197911.6240000003
2018,11,81291.241,4952068.264,2689179.468,65878.747,11119.319,7799537.039000002
2018,12,1346940.246,13111544.962,995973.313,104388.514,2318.314,15561165.348999998
2019,1,2116427.19,5427344.036,733467.225,49199.768000000004,7835.043,8334273.261999999
2019,2,917451.172,1372098.24,446683.233,45700.832,9444.983,2791378.46
2019,3,139334.942,819609.745,686242.3150000001,34280.993,8092.633,1687560.628
2019,4,25716.112,852602.7829999999,257311.356,20220.847,4808.356,1160659.454
2019,5,243809.31900000002,4098478.05,1001897.891,22131.309,7813.578,5374130.147
2019,6,1886441.885,13280009.083,4381462.578,87409.016,16850.708,19652173.27
2019,7,3075264.553,13165681.879,6796780.507,44412.881,13716.692,23095856.512000002
2019,8,3544207.8880000003,8754446.144,6209345.579,13931.348,21616.128,18543547.087
2019,9,1478246.953,4389233.223999999,1998279.057,5774.319,14360.665,7885894.217999999
2019,10,119865.404,755491.201,522736.80199999997,14832.912999999999,11913.558,1424839.8779999998
2019,11,33572.618,1609038.485,2019895.1809999999,56541.096,9380.586,3728427.966
2019,12,982879.134,9770919.356,1293404.369,68368.787,4550.763,12120122.409000002
2020,1,1979603.7510000002,10140389.861,1274149.486,122205.185,5044.481,13521392.764
2020,2,1644736.224,2368543.804,761244.049,77491.783,3413.073,4855428.932999999
2020,3,242220.848,537719.975,490387.737,41987.236,3069.621,1315385.4170000001
2020,4,25329.721999999998,668210.987,296701.219,21465.868000000002,8135.568,1019843.3639999998
2020,5,71180.819,4820997.682,948426.415,36899.827,11011.991,5888516.734
2020,6,1158727.519,9968448.268,3270475.1520000002,77599.111,7534.523,14482784.572999999
2020,7,2696499.321,12245139.622,6820994.004,52934.832,9831.369999999999,21825399.149
2020,8,2520822.665,7529002.704,4324900.016,12750.725999999999,13222.976999999999,14400699.087999998
2020,9,2902228.196,7670784.757,3271054.728,6976.408,14532.392,13865576.481
2020,10,177801.781,944219.105,548173.857,12020.887,3949.7189999999996,1686165.349
2020,11,75066.14,2466771.613,1995381.163,67853.607,5624.056,4610696.579
2020,12,853311.159,11436906.788,1525858.252,63818.026,2704.7,13882598.925
2021,1,1763957.648,7400808.546,894418.294,102048.737,2039.259,10163272.484
2021,2,1872338.816,2640301.685,818622.318,72490.23400000001,5108.876,5408861.9290000005
2021,3,479955.327,373699.286,361034.425,54716.495,4400.506,1273806.039
2021,4,24213.501,744221.623,271951.075,11591.57,1760.204,1053737.973
2021,5,81377.10399999999,4590432.8,947031.135,33014.505,9080.064,5660935.608
2021,6,1349966.931,10469139.621,3393431.638,51153.166,9573.776,15273265.132
2021,7,2707361.05,12391236.316,6753956.103,58773.544,30460.067,21941787.080000002
2021,8,3043902.92,8979043.51,5686415.589,15713.018,19362.213,17744437.25
2021,9,2091204.794,4937965.186,2373094.566,6976.409,7835.041,9417075.996
2021,10,114091.083,869195.899,924277.318,17494.684,7126.668000000001,1932185.6519999998
