basin,model,feature,value,abs_normalized
Ganges / Bhramaputra Basin,Random Forest,anomaly_lag1,0.10580276863287666,0.5168489377432113
Ganges / Bhramaputra Basin,Random Forest,anomaly_lag2,0.05793402371404124,0.28300902710487136
Ganges / Bhramaputra Basin,Random Forest,anomaly_lag3,0.20470733498042554,1.0
Ganges / Bhramaputra Basin,Random Forest,raw_lag1,0.04452713988365057,0.21751609383175416
Ganges / Bhramaputra Basin,Random Forest,bar_state_lag1,0.07319208008409642,0.35754498045267974
Ganges / Bhramaputra Basin,Random Forest,rolling_autocorr_3,0.009090088373836673,0.04440528901764015
Ganges / Bhramaputra Basin,Random Forest,rolling_variance_3,0.03635574657085411,0.17759865113934734
Ganges / Bhramaputra Basin,Random Forest,rolling_skew_3,0.03443041194069999,0.16819334756125023
Ganges / Bhramaputra Basin,Random Forest,rolling_autocorr_6,0.05266327323855274,0.25726129082569754
Ganges / Bhramaputra Basin,Random Forest,rolling_variance_6,0.06064864079791566,0.296269993470019
Ganges / Bhramaputra Basin,Random Forest,rolling_skew_6,0.04455807891011243,0.21766723168162563
Ganges / Bhramaputra Basin,Random Forest,rolling_autocorr_12,0.05166041254578949,0.252362293469989
Ganges / Bhramaputra Basin,Random Forest,rolling_variance_12,0.14645282611279048,0.7154253956107364
Ganges / Bhramaputra Basin,Random Forest,rolling_skew_12,0.056195948157087124,0.27451848837004633
Ganges / Bhramaputra Basin,Random Forest,month_sin,0.012461146181159496,0.0608729832878292
Ganges / Bhramaputra Basin,Random Forest,month_cos,0.0093200798761113,0.04552880275151109
Ganges / Bhramaputra Basin,Gradient Boosting,anomaly_lag1,0.20740942076446103,0.793531521101562
Ganges / Bhramaputra Basin,Gradient Boosting,anomaly_lag2,0.036277205664724727,0.13879362897953668
Ganges / Bhramaputra Basin,Gradient Boosting,anomaly_lag3,0.2613751505126603,1.0
Ganges / Bhramaputra Basin,Gradient Boosting,raw_lag1,0.020078711557093187,0.07681951217516612
Ganges / Bhramaputra Basin,Gradient Boosting,bar_state_lag1,0.05376925370918299,0.2057167776038394
Ganges / Bhramaputra Basin,Gradient Boosting,rolling_autocorr_3,0.0,0.0
Ganges / Bhramaputra Basin,Gradient Boosting,rolling_variance_3,0.048279187541826106,0.18471223238755283
Ganges / Bhramaputra Basin,Gradient Boosting,rolling_skew_3,0.01922648036134034,0.07355894515461622
Ganges / Bhramaputra Basin,Gradient Boosting,rolling_autocorr_6,0.03145031616873982,0.12032634359866759
Ganges / Bhramaputra Basin,Gradient Boosting,rolling_variance_6,0.057886198895242956,0.221467873980006
Ganges / Bhramaputra Basin,Gradient Boosting,rolling_skew_6,0.00956749990011117,0.03660447399588488
