basin,model,feature,value,abs_normalized
Yangtze Basin,Gradient Boosting,rolling_skew_12,0.05548459188003111,0.20168973645807065
Yangtze Basin,Gradient Boosting,month_sin,0.003851523806024647,0.01400051428834013
Yangtze Basin,Gradient Boosting,month_cos,0.024351378052743605,0.0885186833935481
Mekong Basin,Logistic Regression,anomaly_lag1,0.15036094372381978,0.1600490132013763
Mekong Basin,Logistic Regression,anomaly_lag2,-0.0923128310339922,0.09826073943745331
Mekong Basin,Logistic Regression,anomaly_lag3,0.02402786715003007,0.025576032787873907
Mekong Basin,Logistic Regression,raw_lag1,-0.16152328048370698,0.1719305626197069
Mekong Basin,Logistic Regression,bar_state_lag1,-0.0034778745744404164,0.0037019612932182285
Mekong Basin,Logistic Regression,rolling_autocorr_3,-0.4050411864945511,0.4311388356502972
Mekong Basin,Logistic Regression,rolling_variance_3,0.21518975609638216,0.229054881283076
Mekong Basin,Logistic Regression,rolling_skew_3,0.007470879914008766,0.00795224430207979
Mekong Basin,Logistic Regression,rolling_autocorr_6,-0.02603324927485069,0.027710625869164698
Mekong Basin,Logistic Regression,rolling_variance_6,-0.488999701414717,0.5205069729473555
Mekong Basin,Logistic Regression,rolling_skew_6,0.5758407664917393,0.6129433891251033
Mekong Basin,Logistic Regression,rolling_autocorr_12,0.43798129465365754,0.4662013437394667
Mekong Basin,Logistic Regression,rolling_variance_12,0.47590798104497567,0.5065717257056642
Mekong Basin,Logistic Regression,rolling_skew_12,-0.3290785053957216,0.35028172043871914
Mekong Basin,Logistic Regression,month_sin,0.9394681086513991,1.0
Mekong Basin,Logistic Regression,month_cos,-0.5301481839872979,0.5643067381481661
Mekong Basin,Random Forest,anomaly_lag1,0.11057100545638109,0.5688709116202008
Mekong Basin,Random Forest,anomaly_lag2,0.04240855888113118,0.21818554920100705
Mekong Basin,Random Forest,anomaly_lag3,0.02853775629442274,0.14682239138367625
Mekong Basin,Random Forest,raw_lag1,0.08470216175416286,0.43577966732246604
Mekong Basin,Random Forest,bar_state_lag1,0.053196882284874195,0.2736898230765112
Mekong Basin,Random Forest,rolling_autocorr_3,0.02185364694055134,0.11243367106941689
Mekong Basin,Random Forest,rolling_variance_3,0.04334109624645007,0.22298331131720786
Mekong Basin,Random Forest,rolling_skew_3,0.057074361234887364,0.2936388592273336
Mekong Basin,Random Forest,rolling_autocorr_6,0.037746800953373384,0.19420151766244578
Mekong Basin,Random Forest,rolling_variance_6,0.03129800388406053,0.16102344306204003
Mekong Basin,Random Forest,rolling_skew_6,0.10282935072928276,0.5290412821085962
Mekong Basin,Random Forest,rolling_autocorr_12,0.08055010989869475,0.41441799556805425
Mekong Basin,Random Forest,rolling_variance_12,0.04192535715530984,0.2156995502256891
Mekong Basin,Random Forest,rolling_skew_12,0.049885811137026254,0.2566548684377144
Mekong Basin,Random Forest,month_sin,0.19436923772647102,1.0
Mekong Basin,Random Forest,month_cos,0.019709859422920577,0.10140421217609326
Mekong Basin,Gradient Boosting,anomaly_lag1,0.10732795281382596,0.574264715491246
Mekong Basin,Gradient Boosting,anomaly_lag2,0.08403389378251108,0.4496284410487588
Mekong Basin,Gradient Boosting,anomaly_lag3,0.04543559067102775,0.24310588123426213
Mekong Basin,Gradient Boosting,raw_lag1,0.059058956883279466,0.3159985277145551
Mekong Basin,Gradient Boosting,bar_state_lag1,0.018086134927645707,0.09677096093109118
Mekong Basin,Gradient Boosting,rolling_autocorr_3,0.010263145282032517,0.05491358076730682
Mekong Basin,Gradient Boosting,rolling_variance_3,0.022950973750222845,0.12280057585539768
Mekong Basin,Gradient Boosting,rolling_skew_3,0.08827144749824584,0.4723017289960885
Mekong Basin,Gradient Boosting,rolling_autocorr_6,0.032018108264355555,0.17131482853206406
Mekong Basin,Gradient Boosting,rolling_variance_6,0.03297789350347229,0.17645021761593252
